feature_name,feature_source,importance
ConvNeXt_feature_881,ConvNeXt,0.01063945
ConvNeXt_feature_549,ConvNeXt,0.010601551
ConvNeXt_feature_197,ConvNeXt,0.01058897
ConvNeXt_feature_193,ConvNeXt,0.010574688
ConvNeXt_feature_245,ConvNeXt,0.010556983
ConvNeXt_feature_298,ConvNeXt,0.010555948
ConvNeXt_feature_740,ConvNeXt,0.010555214
ConvNeXt_feature_445,ConvNeXt,0.0105041675
ConvNeXt_feature_772,ConvNeXt,0.010446447
ConvNeXt_feature_260,ConvNeXt,0.010441918
ConvNeXt_feature_3,ConvNeXt,0.010364729
VisionMamba_feature_167,Vision_Mamba,0.010346182
VisionMamba_feature_256,Vision_Mamba,0.010274189
ConvNeXt_feature_641,ConvNeXt,0.010254186
ConvNeXt_feature_873,ConvNeXt,0.010206522
ConvNeXt_feature_821,ConvNeXt,0.01020045
ConvNeXt_feature_384,ConvNeXt,0.01017082
ConvNeXt_feature_884,ConvNeXt,0.010167046
ConvNeXt_feature_840,ConvNeXt,0.010145623
ConvNeXt_feature_228,ConvNeXt,0.010136355
ConvNeXt_feature_769,ConvNeXt,0.010118038
ConvNeXt_feature_966,ConvNeXt,0.010087544
ConvNeXt_feature_775,ConvNeXt,0.010060179
ConvNeXt_feature_875,ConvNeXt,0.010050156
ConvNeXt_feature_468,ConvNeXt,0.010033801
ConvNeXt_feature_728,ConvNeXt,0.010020565
ConvNeXt_feature_366,ConvNeXt,0.00999799
ConvNeXt_feature_663,ConvNeXt,0.009980726
ConvNeXt_feature_797,ConvNeXt,0.0099767735
ConvNeXt_feature_940,ConvNeXt,0.009920625
ConvNeXt_feature_606,ConvNeXt,0.009915447
ConvNeXt_feature_870,ConvNeXt,0.009913318
ConvNeXt_feature_388,ConvNeXt,0.009894982
ConvNeXt_feature_201,ConvNeXt,0.0098728845
ConvNeXt_feature_718,ConvNeXt,0.009839302
ConvNeXt_feature_244,ConvNeXt,0.009812992
ConvNeXt_feature_343,ConvNeXt,0.009801307
ConvNeXt_feature_874,ConvNeXt,0.009796569
ConvNeXt_feature_813,ConvNeXt,0.009784511
ConvNeXt_feature_682,ConvNeXt,0.009784409
ConvNeXt_feature_408,ConvNeXt,0.009773017
ConvNeXt_feature_890,ConvNeXt,0.009755037
ConvNeXt_feature_221,ConvNeXt,0.009744356
ConvNeXt_feature_475,ConvNeXt,0.009730425
ConvNeXt_feature_316,ConvNeXt,0.00963964
ConvNeXt_feature_279,ConvNeXt,0.009610249
ConvNeXt_feature_997,ConvNeXt,0.009591499
ConvNeXt_feature_112,ConvNeXt,0.009588108
ConvNeXt_feature_830,ConvNeXt,0.009528489
ConvNeXt_feature_483,ConvNeXt,0.009519395
ConvNeXt_feature_762,ConvNeXt,0.009501199
ConvNeXt_feature_231,ConvNeXt,0.009476583
ConvNeXt_feature_163,ConvNeXt,0.009431255
ConvNeXt_feature_156,ConvNeXt,0.0094293
ConvNeXt_feature_513,ConvNeXt,0.009425848
ConvNeXt_feature_469,ConvNeXt,0.009382054
ConvNeXt_feature_917,ConvNeXt,0.009381793
ConvNeXt_feature_321,ConvNeXt,0.009374494
ConvNeXt_feature_232,ConvNeXt,0.009340078
ConvNeXt_feature_982,ConvNeXt,0.009320386
ConvNeXt_feature_350,ConvNeXt,0.00930457
ConvNeXt_feature_23,ConvNeXt,0.009267568
ConvNeXt_feature_816,ConvNeXt,0.00925759
ConvNeXt_feature_851,ConvNeXt,0.009231816
ConvNeXt_feature_333,ConvNeXt,0.009164394
ConvNeXt_feature_550,ConvNeXt,0.009076931
ConvNeXt_feature_979,ConvNeXt,0.009029926
ConvNeXt_feature_784,ConvNeXt,0.009029037
ConvNeXt_feature_603,ConvNeXt,0.009021467
ConvNeXt_feature_36,ConvNeXt,0.009008392
ConvNeXt_feature_645,ConvNeXt,0.0089810565
ConvNeXt_feature_574,ConvNeXt,0.008975676
ConvNeXt_feature_981,ConvNeXt,0.008961667
ConvNeXt_feature_501,ConvNeXt,0.008942014
ConvNeXt_feature_680,ConvNeXt,0.008856401
ConvNeXt_feature_160,ConvNeXt,0.008832784
ConvNeXt_feature_635,ConvNeXt,0.008827777
ConvNeXt_feature_910,ConvNeXt,0.008825396
ConvNeXt_feature_828,ConvNeXt,0.008806011
ConvNeXt_feature_660,ConvNeXt,0.008779747
ConvNeXt_feature_942,ConvNeXt,0.0087795155
ConvNeXt_feature_129,ConvNeXt,0.008748634
ConvNeXt_feature_573,ConvNeXt,0.008739961
ConvNeXt_feature_595,ConvNeXt,0.00872242
ConvNeXt_feature_536,ConvNeXt,0.008713197
ConvNeXt_feature_28,ConvNeXt,0.008710627
ConvNeXt_feature_766,ConvNeXt,0.008701745
ConvNeXt_feature_4,ConvNeXt,0.008667018
