feature_name,feature_source,importance
ConvNeXt_feature_413,ConvNeXt,0.021483706
ConvNeXt_feature_94,ConvNeXt,0.021404728
ConvNeXt_feature_832,ConvNeXt,0.021295361
ConvNeXt_feature_231,ConvNeXt,0.021274775
ConvNeXt_feature_41,ConvNeXt,0.021265017
ConvNeXt_feature_146,ConvNeXt,0.021096082
ConvNeXt_feature_928,ConvNeXt,0.021080796
ConvNeXt_feature_726,ConvNeXt,0.02107413
ConvNeXt_feature_248,ConvNeXt,0.021019368
ConvNeXt_feature_13,ConvNeXt,0.020853572
ConvNeXt_feature_376,ConvNeXt,0.020808145
ConvNeXt_feature_280,ConvNeXt,0.020706642
ConvNeXt_feature_25,ConvNeXt,0.020636205
ConvNeXt_feature_250,ConvNeXt,0.020623319
ConvNeXt_feature_975,ConvNeXt,0.020608714
ConvNeXt_feature_491,ConvNeXt,0.020572396
ConvNeXt_feature_485,ConvNeXt,0.020250883
ConvNeXt_feature_682,ConvNeXt,0.020071208
ConvNeXt_feature_17,ConvNeXt,0.020014813
ConvNeXt_feature_383,ConvNeXt,0.019937992
ConvNeXt_feature_335,ConvNeXt,0.019869508
ConvNeXt_feature_662,ConvNeXt,0.019867256
ConvNeXt_feature_793,ConvNeXt,0.019859156
ConvNeXt_feature_255,ConvNeXt,0.019851115
ConvNeXt_feature_128,ConvNeXt,0.019828841
ConvNeXt_feature_210,ConvNeXt,0.019799171
ConvNeXt_feature_260,ConvNeXt,0.019775286
ConvNeXt_feature_935,ConvNeXt,0.01967965
ConvNeXt_feature_75,ConvNeXt,0.01965102
ConvNeXt_feature_660,ConvNeXt,0.019624634
ConvNeXt_feature_385,ConvNeXt,0.01959431
ConvNeXt_feature_451,ConvNeXt,0.019582946
ConvNeXt_feature_865,ConvNeXt,0.019388555
ConvNeXt_feature_587,ConvNeXt,0.019320477
ConvNeXt_feature_678,ConvNeXt,0.01931687
ConvNeXt_feature_688,ConvNeXt,0.019296538
ConvNeXt_feature_506,ConvNeXt,0.019182093
ConvNeXt_feature_657,ConvNeXt,0.01916146
ConvNeXt_feature_254,ConvNeXt,0.01910826
ConvNeXt_feature_367,ConvNeXt,0.0190129
ConvNeXt_feature_401,ConvNeXt,0.01896092
ConvNeXt_feature_862,ConvNeXt,0.01882501
ConvNeXt_feature_374,ConvNeXt,0.018733129
ConvNeXt_feature_633,ConvNeXt,0.018709905
ConvNeXt_feature_118,ConvNeXt,0.0186736
ConvNeXt_feature_571,ConvNeXt,0.018652601
ConvNeXt_feature_624,ConvNeXt,0.01863003
